subject_id,mean_HR,std_HR,RMSSD,SDNN,mean_EDA,std_EDA,SCR_peaks,mean_Temp,std_Temp,mean_RESP,label,stress_binary
S2,79.83779869442544,3.076181317548253,42.829519452289034,68.81400034052182,1.424412642913692,0.03746970231261551,1,32.6867317830489,0.05939369623733515,15.745101169129088,1,0
S2,71.67386665364367,1.3062881202025138,49.99307100975961,48.04504467872752,1.3997160228883379,0.012133907342555726,4,32.5849263948651,0.022233131703905364,16.89269386207247,1,0
S2,69.92336046930514,2.8153707195238455,55.8438579243916,48.00651243575057,1.2275541541044541,0.010226029182427869,0,32.973453498794846,0.024049391073270327,16.711764666427566,1,0
S2,72.30407175571878,3.3485713286036396,44.29101220167113,53.83448400735109,1.4580553133677734,0.04805397560699655,0,33.1721906095526,0.017949805575810197,15.856050470184753,1,0
S2,73.68921862893845,3.3615276464569694,52.57874516537498,45.11686825185144,1.6111007964873019,0.06325338920361898,1,33.063887141743066,0.07233930001977905,15.616617108298502,1,0
S2,66.71834159514074,2.941945941289911,50.36218165593645,58.43633033561525,1.3138259929096998,0.044448826427737634,0,32.80736741155283,0.03849713481329799,19.34232945726596,1,0
S2,72.19801032428637,4.162709462998459,39.85972617452619,62.103068399045284,1.0906904175535865,0.047950125445473106,1,32.70042951313512,0.025894681166468883,15.994825164827507,1,0
S2,68.20711914149693,3.477705725751879,46.12334703716601,55.56334010578393,1.5826763026097839,0.03079519362753106,2,33.13174247884592,0.04896227365453913,13.741003346797674,1,0
S2,71.32302104062877,1.7787690385651538,44.36715225325915,73.48080829455111,1.45635698975697,0.03829296976497978,3,32.90504716059795,0.07669429268530915,14.750671196875127,1,0
S2,67.31910794749278,1.8424502607664026,43.77347105312647,48.6040057557836,1.372861912861373,0.04357119159325733,0,32.392779162568054,0.05755186142181248,12.785589674165731,1,0
S2,61.894254920247654,2.613540931767842,49.38817066303671,62.585718316954924,1.3287356225267433,0.0562397111606687,4,33.22797850224923,0.047123227212835295,14.631941021961469,1,0
S2,66.41162385585265,2.3097256934186756,50.10483647901606,43.017277606959915,1.1607531659177428,0.028152636283301342,1,32.28331183473653,0.04306136909015926,13.153870695959316,1,0
S2,66.81519673332905,1.3658860698587274,49.90050964674305,64.06780282176442,0.959648618890044,0.020763781109974892,2,32.644922167279404,0.04296841175296914,17.647601308020157,1,0
S2,76.40924944864861,1.8230705226136594,54.14920159875984,60.66553764141484,1.0095128697428133,0.03622978648515434,1,32.738135432786656,0.021730905952874233,19.837190508745465,1,0
S2,76.49469215453368,3.8023317603236237,34.245028016115,46.41444221921449,1.2133389390936,0.05353902705196956,0,32.99231037746108,0.04678105286797295,16.29841631275801,1,0
S2,74.09146470156988,2.952644842468779,45.016489857167215,47.802286173985706,1.4640216496539753,0.031975147371775384,3,32.70459713219314,0.022588328432162758,14.422862840159373,1,0
S2,76.6770668505591,4.503215161627395,59.96160879567597,52.031582093930396,1.3253593435034767,0.049285912281156245,2,32.666647477349095,0.03756469960716585,14.456026836171983,1,0
S2,77.22298412376477,3.1575888467687117,38.94800746156656,40.63878600285954,1.2913395884828045,0.054419879300866794,1,32.83217471167289,0.05971258367575483,13.494416897520072,1,0
S2,79.23497067331368,4.152525788473155,46.17201988414584,64.03224701335945,1.519043773313402,0.051158977589713425,2,33.127689100913365,0.027643100292877615,13.288484617220353,1,0
S2,68.80653000169632,2.8654746458741176,50.43140767633744,57.8664928830198,1.5313505177617686,0.04764579202004004,1,32.75649103177146,0.038786453919777655,15.345063620552809,1,0
S2,74.54085422714552,2.8684836227712456,43.70741220859763,70.77433505956064,1.468459508664349,0.006457079397663844,1,33.3702065038888,0.06526374523585604,17.63341705929643,1,0
S2,67.93385992168811,2.6721062388334245,63.87881810051576,57.403855006812506,1.4798728032263264,0.06591806721875568,1,32.90796017055579,0.054258945536083104,15.079375078340728,1,0
S2,78.47465118820834,3.1309753144327805,52.424564192827106,67.99639610796063,1.250823909518127,0.07072294529578577,3,32.71536996816365,0.02959007161222657,12.601907461885927,1,0
S2,72.94509956381813,5.022224593722815,39.54059938511928,66.840413004284,1.096127089589794,0.04145055405749921,1,32.73297340416701,0.012052422534250321,19.6102997568735,1,0
S2,72.5889974706953,2.231929329836124,31.497885951118054,56.67360361180472,1.1789992503998756,0.041835555522476364,1,32.6731279921651,0.012524559443771056,12.378545679486901,1,0
S2,71.63677654714263,2.688562095471948,51.86532775963243,64.21504338904751,0.6812120487558248,0.03303357290768738,1,33.00697447567989,0.0292153494182787,16.898293229973962,1,0
S2,76.49566145013402,2.3514555390603054,36.46705747797054,53.676581971865566,1.1502961711499688,0.02805382755172127,1,32.767534323271704,0.043033583606210596,19.249876041421146,1,0
S2,76.32297209248435,3.0265425874406233,44.69653470036638,54.12197602497753,1.308838102438498,0.03794602972602713,3,32.79919666483016,0.04097233035889965,17.963638745401056,1,0
S2,73.90482998860887,3.0472281886718457,51.04679080253451,61.839216418892285,1.3189813715159693,0.048547534791926736,1,32.68123858337382,0.04341897357591275,17.225061124815298,1,0
S2,72.18552445003091,4.300502952330138,48.2172119111494,46.184904370257044,1.444579999446847,0.06580933197422731,2,33.29577492091813,0.024257824416218595,12.240129492426998,1,0
S2,69.73371069114147,1.9477733330008549,49.52456211084643,71.55169318639334,1.0322827440260052,0.024475108217639437,4,32.36197680543447,0.051650920317473384,17.27386891292892,1,0
S2,68.5634142702723,2.3196218560867896,60.84076159478306,54.381422377223025,1.0819161643031663,0.05785416054382344,2,32.755351748116674,0.026080820914487185,14.513955376938547,1,0
S2,78.31653615646592,1.6475852660966501,42.88553882515644,55.99059450107273,1.2712238897770973,0.013959563525830311,1,32.93729406549817,0.014958380286311978,15.764053385247001,1,0
S2,77.21133141473737,2.465437038311298,48.0117214251187,71.93553668942398,1.3612959276118928,0.07085500425011863,1,32.92031301833792,0.05083996998171038,13.193964109207613,1,0
S2,70.81470989824406,2.902201439080335,59.34773897053256,53.162245583233116,1.041563816765271,0.02926092171429635,2,32.85021630491068,0.03493601136180883,13.548243253297526,1,0
S2,76.30736202398438,2.1704759205215387,54.56746768773562,44.12578363020354,1.3319739601614338,0.03394009034491517,2,33.029413476451786,0.04297722954420947,13.968648136689538,1,0
S2,78.94425994985754,3.3168350966632847,62.70917726384042,65.0295167495193,0.9394367176801346,0.034583401600465795,0,32.903352227123456,0.049774406943123836,19.252891682685373,1,0
S2,73.85260737096982,2.740174909510556,44.711648413741166,57.95022930717136,1.044549878775658,0.03423159648678619,1,32.789889252182356,0.046563824817489524,14.169566901930384,1,0
S2,76.73777908067767,2.3927547068201913,43.296292751176644,54.12238726391787,1.1752222258514209,0.041250781789486414,2,32.57991485585532,0.03969763407239291,13.309452691153925,1,0
S2,76.28766242736175,3.6393505133016504,51.955882890715955,72.86199267086198,1.035520544816391,0.03880516464286929,0,32.924622662041145,0.045340369358875095,11.459566579951979,1,0
S2,68.4660575469071,1.9800134901527888,56.073058982911625,47.37321129545776,0.9159777961886871,0.036596365522814096,2,32.5661180197399,0.05957020385851217,19.078678909130247,1,0
S2,65.48802412685177,3.8870757011231136,50.77608047738538,54.7114226479339,0.9904920588147121,0.05025532932070383,0,32.332724335602464,0.031911711114859694,17.019288754695804,1,0
S2,69.31472593361974,2.156284857890604,33.03112344078374,39.207728846433646,1.4381967078863758,0.02763726638405424,1,33.081762220376206,0.031697887882253334,14.824678911375633,1,0
S2,70.46893848606003,3.0949838905483595,35.4859669994473,41.15891583329736,1.2836770130175845,0.029229895300127606,1,32.77348662358591,0.0245774573754031,11.389506943030458,1,0
S2,77.12772968818784,1.8520200225272423,37.29555351139888,39.805560931181574,1.4136830749036733,0.02908545577874262,0,32.71747806494757,0.008829733762831467,13.85607856862305,1,0
S2,69.06034850901302,1.5916883119914171,58.836719822680465,53.6955076515526,0.8499891613698587,0.02529512737363089,0,32.79063084859317,0.03485611413675307,14.370906354943836,1,0
S2,73.15406035019627,4.100105953861913,36.514862803659526,58.369466508316705,1.3404374474469118,0.05172877753283614,1,32.805199564341486,0.043226922130607214,19.48296747153772,1,0
S2,74.16808453619562,1.5223869621511574,41.94648710059282,50.34873306007265,1.111391953629889,0.03222852369526632,2,32.7595328375009,0.049567369407960686,14.199017165736116,1,0
S2,74.43106046599397,3.822403696429771,39.16406417707307,65.51915916496236,1.475149029173605,0.00500342161991061,2,32.79353654858361,0.06049127002707831,16.987091465834048,1,0
S2,71.63364780198293,2.6592792713726854,51.22734579049043,53.46788407351807,0.7896471016790566,0.05374607768416012,2,32.90062951448153,0.031399891958153354,12.695083000512186,1,0
S2,68.86531653281695,2.752804487305252,51.196292684680614,62.98878653159867,1.1257046431160844,0.021867301401166623,1,32.80700700660765,0.04134012849987568,15.161315986551603,1,0
S2,75.20923395847916,4.038766444228929,43.10308881862996,52.30528827136046,1.3302872254011482,0.059720316895260306,1,32.973327174219946,0.05245446994785952,17.642603868421027,1,0
S2,74.24543018398565,2.1537881269756673,50.092869749721295,54.36566876746438,0.890033629330496,0.03635005863364511,0,33.46570941960219,0.03116685068256561,14.676820614194941,1,0
S2,74.74192453165416,3.076013872622247,54.68007706569371,74.22685866429657,1.1459573537948455,0.05476874707572145,0,33.089628637738315,0.02224113633108567,13.232718316720147,1,0
S2,67.36894524997663,2.3703509824753186,59.45132208531021,61.10971442043321,1.4473467459805551,0.053962382440535264,0,32.960962800998196,0.05657341663138955,17.164665163413225,1,0
S2,70.50129628395602,1.829814386124795,48.179018852071465,53.87598247754916,1.433907998423785,0.038813804287655566,1,32.867728017313816,0.05859644202201077,16.86449396423387,1,0
S2,75.15878872643754,3.7863257934455334,44.71522888473816,57.24629325638363,1.043865131092953,0.03448517623833796,1,32.936534891650815,0.05621202075950843,16.338946141247696,1,0
S2,74.02040251116395,3.0962657842028865,40.76192421719815,41.12779583044725,1.855075054172426,0.02559963962635885,2,33.0422522609827,0.06537205938361357,17.8296143557489,1,0
S2,68.54613337051724,2.471177352578624,42.216138663858786,65.20007264697898,1.1764672767781368,0.03821548192528021,2,32.95523952598558,0.016254438670626967,14.95014380779878,1,0
S2,64.58766846289981,2.401681081381344,42.7533379288875,56.87705892600972,1.0453239152034794,0.029260899437978587,2,33.13858602003845,0.013289692716690886,16.481453104899742,1,0
S2,94.08942335668009,3.0699385012473495,20.122555432459873,15.333135611491345,4.933499512132786,0.313391801662923,10,31.588662461490383,0.10729565018394115,24.47806458519503,2,1
S2,87.75908438226003,5.680387452608802,13.30308464592931,31.70321125875808,6.515838265099246,0.20329081712571434,4,31.97061982686336,0.02485647328833189,24.770783603401654,2,1
S2,96.7926593086682,8.78258413921022,26.10108285442973,25.38639703166947,4.243834889947301,0.39555690755999795,6,32.02013817300775,0.06916946498104257,24.35765736825507,2,1
S2,90.0475078626011,6.592278134932972,20.31356971238002,21.00467115742888,5.394871442545459,0.05555474431116869,10,31.584372787070933,0.0685550454323808,22.69953621977992,2,1
S2,97.91403023561661,6.791817505812583,17.25207349000725,21.402656830982664,5.511858279276331,0.1711426949976482,7,31.31673727778846,0.06221465313424504,20.146641173818736,2,1
S2,91.9978272982872,4.640096051426915,25.453736853011804,34.92146289941131,6.594510216535597,0.22946125702324227,6,31.627345837381206,0.14512886898085758,25.853672175707636,2,1
S2,90.65724421775724,7.631527848093822,23.566552965770175,25.55349402373193,5.381779063641684,0.18634371264929442,6,31.294975673873406,0.09730483049978658,22.221977936382025,2,1
S2,90.59375313608079,9.066372117804548,13.304476851673865,24.678909281213517,5.3984193113912955,0.19907973766373582,4,31.825746171721768,0.07235908718163843,26.746065745911473,2,1
S2,87.03332854464284,7.553970899990153,10.296145164563141,27.44136560515479,5.24046801520524,0.2224136878372613,5,32.209294287340306,0.09817592457806645,22.511080134888115,2,1
S2,88.959164076957,5.942221633333966,15.856997676302058,28.913900262549102,3.664057281455915,0.20619806922427672,7,32.42043190455251,0.17157336382350866,20.554518465295516,2,1
S2,96.22746434349718,4.284224857080489,23.187789455411174,20.582567959369715,5.100805306833873,0.19186203491375595,7,32.62492131046457,0.09885772622586461,24.6217816310823,2,1
S2,96.17493516842195,7.380881910691338,23.036851471705706,27.774842880951738,7.169415398397593,0.21557366676964004,12,31.818546167464884,0.07180525870438911,23.175421567012165,2,1
S2,90.97081603814668,5.888259973852303,20.98107202585702,22.74897478398337,5.366831295257133,0.19584151556680537,2,31.58651745465579,0.09687892202250979,20.444529094431424,2,1
S2,91.20685387052714,3.5647041502993946,23.033003031767535,26.398536003640583,6.060215700367334,0.19559307360597236,10,32.036304580227636,0.09423490514518683,18.479094166860882,2,1
S2,84.16614227306069,6.966903957359806,18.71227790954134,26.984445232897325,5.243735712119417,0.21789476441199362,6,31.26405944275076,0.10378143850638293,24.759363459877648,2,1
S2,88.96240904703497,1.5623354681551636,24.595518742584577,42.85595268665761,5.669302307530139,0.21902271608481713,6,31.735191031080255,0.05729116711861755,21.960061942303614,2,1
S2,88.76369315663707,6.92085763706383,23.15604400661255,32.8731410526897,5.28049153061759,0.2614039209240776,4,32.28581139301588,0.1325214638713027,24.533640446832266,2,1
S2,84.39770977714029,4.28195159103948,15.68765498548742,41.046746229287976,4.869087882821633,0.07669458086208547,10,31.5716896806571,0.12217517950980106,24.295001815534324,2,1
S2,98.26343244157005,5.869920757449404,19.276833180052506,25.105951094423766,5.8071419179636035,0.19201843259928114,6,31.659330629205776,0.10363016068811036,25.22834433968827,2,1
S2,90.57930816454746,2.3948248631091293,19.869279517617088,31.505958294829643,4.904913500229048,0.17180066477670758,8,31.81053230938701,0.08162376803994463,23.126191834025587,2,1
S2,91.01359214125637,5.707571636709735,23.142550600177845,27.74620349980556,6.228674244966417,0.231534613050544,5,31.873203116198273,0.10285269822297476,24.28137223083177,2,1
S2,95.97165318871112,5.919040579730882,15.52820725509307,34.20187418010031,5.996510843003897,0.1602075046438489,3,32.95983569730911,0.05952491345016654,21.436811662575757,2,1
S2,86.63066805093493,6.560185064765319,19.226580264678677,16.267347282641204,4.8941248892200155,0.3282380607405023,5,31.833059940257694,0.07463992404459217,27.56433263016348,2,1
S2,95.4497919658285,9.09841251252073,21.952989903917675,19.703495462196962,4.919722082860346,0.18792946902714075,10,32.109313932375116,0.06787444217761261,22.346197293234916,2,1
S2,79.23820134809411,5.859047252643021,17.46398897634204,17.885825763425295,6.408372780456343,0.40477253034911687,7,32.0725910488432,0.06090177951055732,26.96327523053471,2,1
S2,88.52287908666035,4.247876264550337,23.456283110484648,30.919887993585494,6.295744278812961,0.3054279657919742,4,31.90990118387579,0.09828284402934948,24.066083920617324,2,1
S2,80.63240558734834,4.010629435364336,22.803097308749923,22.32849795758937,5.204623823634389,0.25692014406217056,7,31.897483613707895,0.10879828187278794,25.720121044751277,2,1
S2,98.48347531431975,5.888191189739894,17.11926756845785,28.16311210477718,5.352441087095375,0.2653700642603935,5,32.30843586793498,0.08766204214034673,28.0582983270324,2,1
S2,95.77004189023707,5.45605395729424,19.42275786469297,28.198734437481917,5.255540618983608,0.1668376063515305,6,32.233159899994924,0.09032050273406467,21.61353857618267,2,1
S2,88.16819000118006,6.033335650146075,20.394543520765737,25.156325560269096,6.519596703852677,0.16627464357013533,5,31.947716699417448,0.09647823550122554,26.315500815392184,2,1
S2,91.72638682374651,4.927886135814913,19.419423948693538,31.170819722299477,6.09597536156355,0.241563244988394,6,32.52622090989195,0.13654222493585125,22.292874750558553,2,1
S2,87.00874198902297,4.068144923826176,15.002182495125707,25.446783589702203,5.849679287540222,0.20398420125674444,1,32.15463390408708,0.08963130972858208,24.769252072779786,2,1
S2,93.9644979235247,5.137171985404961,16.273170365732067,31.595262781896704,4.803034999504523,0.2764540783001633,8,31.862085100835245,0.05810175791168765,22.981223516678792,2,1
S2,95.94953756644317,2.8016335087746125,26.987444166272113,23.23967239145514,4.693576389111076,0.1325579519774473,8,32.27895806093379,0.06488514456829167,24.376631806536427,2,1
S2,88.33657278817971,8.316028946141376,17.69943916089705,28.888491491558106,6.189280420142927,0.2596491737355862,6,32.349124256437854,0.02800467046577563,20.244477116731577,2,1
S2,93.81902217193371,3.6022524989827547,21.785870995891205,29.815591365734168,6.736956971964412,0.22698918298374204,11,31.71374783038779,0.10529967867270805,25.37553989653516,2,1
S2,86.99235839355521,4.049335328086312,17.363062414281853,18.685688049930295,3.4393639020360265,0.24720900894673117,6,32.06299282823932,0.06202954744867356,21.222033813952,2,1
S2,89.89072107085796,5.830909335881663,11.2808260483101,27.257844988460295,4.282739492787464,0.2116643363127314,7,32.00479523289263,0.12972140748014616,24.830888435942622,2,1
S2,92.90395936443694,4.485879013929183,28.20908230756819,24.886930557029295,5.9623282433685,0.18162052165501216,5,32.94514753742644,0.11868585633986402,23.833443575119006,2,1
S2,95.90472345545194,5.2241312803794875,15.967332662257832,22.597147246509135,5.302436157778177,0.29146056846352403,8,32.30685915463306,0.045109622329142465,22.994618528856552,2,1
S2,88.07095264651534,3.8296428225509747,19.882466028886416,38.86558890852036,4.775604954673929,0.2528941410842876,7,31.9034123281732,0.08089102227032936,26.185381187440452,2,1
S2,91.10328253059527,3.4033758861544614,15.859949582744488,30.972509062435808,5.99358881768024,0.21914957293909698,6,32.1870665707892,0.12213444256917666,27.07919753143456,2,1
S2,94.18300762580398,7.136551772009983,17.707915774392852,32.127482634158184,4.487748536470793,0.2920254247487897,3,32.75877809318402,0.05754991176067119,28.005389219190103,2,1
S2,95.93858584647194,6.437566610404446,19.04323425423099,35.83809110876096,6.162613440016501,0.27655025868565225,7,31.620872502244247,0.058347120524628336,15.98300044656919,2,1
S2,99.4164074838172,6.660194665798917,17.50975182023909,30.031514240692783,5.156355250592894,0.12517774235946183,8,32.34515632547334,0.08819405707786486,26.92133952076994,2,1
S2,90.7975974942783,5.057553409537905,21.444740217829654,23.752841801237544,6.726685989690348,0.37829752530733074,2,32.402375808272865,0.06714829971755189,24.089081607790202,2,1
S2,102.32135999333899,5.817440126296918,26.68131820216684,33.86386308352714,5.331244097905019,0.14890852674688293,3,31.908814263436163,0.1212445207820002,23.50304753410123,2,1
S2,87.33129844481557,3.341331431641699,18.033695240308784,21.632892696389252,6.214864236367257,0.17868398000174074,8,32.425044978597995,0.025970705067634103,29.139170854924437,2,1
S2,96.38329345885589,3.476401548555589,24.69168372346641,20.426440456116744,5.14343636583638,0.2756994466788178,6,31.92922119923953,0.09447003894491272,28.15038128007827,2,1
S2,100.54855155816108,7.333928935166459,16.798308824325517,28.29876034879479,4.74983231839781,0.2853932076518998,4,32.179661200743965,0.09157149347004773,28.358479630682787,2,1
S2,101.95876801976378,6.05638531131947,21.233518921238748,29.98462425874501,5.035779100606601,0.019836841736240812,5,32.33126639810122,0.0799766199002102,22.473318334432673,2,1
S2,91.13445517492308,4.435369271995471,16.983205380537797,23.042893325227205,5.530306908652945,0.26421996902575295,9,31.906075923031782,0.09929066152418464,26.356977312873106,2,1
S2,85.9382185407013,5.082361671503982,19.319957206932358,24.333839450999232,4.333172991147199,0.1560464143860162,8,32.00611180733082,0.11194998135759242,18.219376437488798,2,1
S2,83.34755439259244,5.6742635796647,19.24217839516459,22.869581891138644,6.314974183266031,0.16094350577478567,6,32.36247022872512,0.10869522988669797,21.168860951137567,2,1
S2,89.37376869245229,6.655166986060836,24.923121641192797,28.841509156842346,5.462969728251208,0.32670896605203564,9,31.90727685162034,0.06540205589078738,22.580368491975392,2,1
S2,81.62943871805177,6.549265045181551,22.406987241264304,26.405192931981926,3.7334696038187087,0.2594981069903122,8,31.469216707023488,0.10047661362835072,23.096013898580882,2,1
S2,87.40297291910258,2.2441735625489563,21.52757455289598,24.392222945963983,4.369926824517966,0.12565024038700257,0,31.595641523639937,0.10967519930699299,20.940728495752825,2,1
S2,81.72336176749498,8.423680762183594,18.284648798292483,26.037557510482426,4.628429519699208,0.21724756741835552,4,32.56129142184148,0.07990765246072411,28.291179416865628,2,1
S2,93.57233907545603,8.298072038899793,23.23306949901299,31.849583064995436,4.647399717467036,0.2173751252052453,5,32.063794300172056,0.09391990311814427,23.61623836831803,2,1
S2,97.8420903818633,3.923380957513733,23.33128389453108,26.031090775723502,5.626370117524521,0.14509204321172597,10,32.336436013030806,0.05639570902833187,20.64500260286978,2,1
S2,90.85483974400067,7.0216073931906,20.3313031227345,25.78961158872088,5.336471616776769,0.2564132597704779,8,31.907820067238262,0.1381721823692471,20.34120178342689,2,1
S2,99.75303541287117,5.532005550944933,17.2056653126571,24.83073704660832,5.780049376343373,0.1626704807463562,2,31.290962245680483,0.09142120875757528,24.23615979123751,2,1
S2,89.8521840355924,7.805544315758423,20.576264250779836,34.25130322407678,4.9446214762375105,0.048503222001420404,7,31.829460416295827,0.12397751688057217,22.82316436500879,2,1
S2,95.23616926286384,4.5237399626033294,13.65889080451521,29.270447216099136,6.20767682948352,0.18339734367641988,8,31.61752573182408,0.07508297085178242,25.166818209331556,2,1
S2,86.47427503358996,5.018739279717327,24.002171070598536,32.5647401029679,4.958890615421238,0.1728657367711051,7,32.05203511775095,0.050778629729789235,22.170021927230078,2,1
